,nace_id,year,acquired_amount,transferred_amount,auctions,free_allocations,emissions2
5529,24.54,2022,0,0,0,0,0.0
5530,24.54,2023,0,0,0,0,0.0
5531,24.54,2024,0,0,0,0,0.0
5532,24.54,2025,0,0,0,0,0.0
5533,24.54,2026,0,0,0,0,0.0
5534,24.54,2027,0,0,0,0,0.0
5535,24.54,2028,0,0,0,0,0.0
5536,24.54,2029,0,0,0,0,0.0
5537,24.54,2030,0,0,0,0,0.0
6916,25.11,2005,65040,0,0,68176,0.0
6917,25.11,2006,71312,73054,0,68176,69918.0
6918,25.11,2007,92998,81466,0,68176,83997.0
6919,25.11,2008,63675,75719,0,57558,75719.0
6920,25.11,2009,85479,148265,0,57558,65941.0
6921,25.11,2010,0,0,0,0,0.0
6922,25.11,2011,0,0,0,0,0.0
6923,25.11,2012,0,0,0,0,0.0
6924,25.11,2013,0,0,0,0,0.0
6925,25.11,2014,0,0,0,0,0.0
6926,25.11,2015,0,0,0,0,0.0
6927,25.11,2016,0,0,0,0,0.0
6928,25.11,2017,0,0,0,0,0.0
6929,25.11,2018,0,0,0,0,0.0
6930,25.11,2019,0,0,0,0,0.0
6931,25.11,2020,0,0,0,0,0.0
6932,25.11,2021,0,0,0,0,0.0
6933,25.11,2022,0,0,0,0,0.0
6934,25.11,2023,0,0,0,0,0.0
6935,25.11,2024,0,0,0,0,0.0
6936,25.11,2025,0,0,0,0,0.0
6937,25.11,2026,0,0,0,0,0.0
6938,25.11,2027,0,0,0,0,0.0
6939,25.11,2028,0,0,0,0,0.0
6940,25.11,2029,0,0,0,0,0.0
6941,25.11,2030,0,0,0,0,0.0
3172,25.2,2005,0,0,0,0,0.0
3173,25.2,2006,0,0,0,0,0.0
3174,25.2,2007,0,0,0,0,0.0
3175,25.2,2008,0,0,0,0,0.0
3176,25.2,2009,0,0,0,0,0.0
3177,25.2,2010,0,0,0,0,0.0
3178,25.2,2011,0,0,0,0,0.0
3179,25.2,2012,0,0,0,0,0.0
3180,25.2,2013,0,0,0,12106,0.0
3181,25.2,2014,0,0,0,10834,0.0
3182,25.2,2015,32536,20431,0,9596,20431.0
3183,25.2,2016,8395,11086,0,8395,11086.0
3184,25.2,2017,11303,12848,0,7233,10948.0
3185,25.2,2018,6107,11804,0,6107,11804.0
3186,25.2,2019,11250,13284,0,5018,12181.0
3187,25.2,2020,16470,12437,0,3970,4012.0
3188,25.2,2021,11858,11454,0,0,18862.0
3189,25.2,2022,0,0,0,0,10836.0
3190,25.2,2023,0,0,0,0,4181.0
3191,25.2,2024,0,0,0,0,5136.0
3192,25.2,2025,0,0,0,0,0.0
3193,25.2,2026,0,0,0,0,0.0
3194,25.2,2027,0,0,0,0,0.0
3195,25.2,2028,0,0,0,0,0.0
3196,25.2,2029,0,0,0,0,0.0
3197,25.2,2030,0,0,0,0,0.0
6630,25.21,2005,0,0,0,14497,0.0
6631,25.21,2006,28994,12278,0,14497,12278.0
6632,25.21,2007,14497,13089,0,14497,13089.0
6633,25.21,2008,13893,18124,0,13893,18124.0
6634,25.21,2009,13893,8307,0,13893,8307.0
6635,25.21,2010,13893,6847,0,13893,6847.0
6636,25.21,2011,0,26525,0,0,3647.0
6637,25.21,2012,0,0,0,0,0.0
6638,25.21,2013,0,0,0,0,0.0
6639,25.21,2014,0,0,0,0,0.0
6640,25.21,2015,0,0,0,0,0.0
6641,25.21,2016,0,0,0,0,0.0
6642,25.21,2017,0,0,0,0,0.0
6643,25.21,2018,0,0,0,0,0.0
6644,25.21,2019,0,0,0,0,0.0
6645,25.21,2020,0,0,0,0,0.0
6646,25.21,2021,0,0,0,0,0.0
6647,25.21,2022,0,0,0,0,0.0
6648,25.21,2023,0,0,0,0,0.0
6649,25.21,2024,0,0,0,0,0.0
6650,25.21,2025,0,0,0,0,0.0
6651,25.21,2026,0,0,0,0,0.0
6652,25.21,2027,0,0,0,0,0.0
6653,25.21,2028,0,0,0,0,0.0
6654,25.21,2029,0,0,0,0,0.0
6655,25.21,2030,0,0,0,0,0.0
6968,25.29,2005,0,0,0,4659,0.0
6969,25.29,2006,9319,3191,0,4660,3191.0
6970,25.29,2007,4660,2938,0,4660,2938.0
6971,25.29,2008,5729,7850,0,5729,2298.0
6972,25.29,2009,5730,8134,0,5730,2404.0
6973,25.29,2010,0,3325,0,0,0.0
6974,25.29,2011,0,0,0,0,0.0
6975,25.29,2012,0,0,0,0,0.0
6976,25.29,2013,0,0,0,290,0.0
6977,25.29,2014,551,353,0,261,0.0
6978,25.29,2015,230,169,0,230,522.0
6979,25.29,2016,202,295,0,202,295.0
6980,25.29,2017,173,106,0,173,106.0
6981,25.29,2018,147,144,0,147,144.0
6982,25.29,2019,120,197,0,120,197.0
6983,25.29,2020,95,171,0,0,171.0
6984,25.29,2021,0,83,0,0,83.0
6985,25.29,2022,0,0,0,0,0.0
6986,25.29,2023,0,0,0,0,0.0
6987,25.29,2024,0,0,0,0,0.0
6988,25.29,2025,0,0,0,0,0.0
6989,25.29,2026,0,0,0,0,0.0
6990,25.29,2027,0,0,0,0,0.0
6991,25.29,2028,0,0,0,0,0.0
6992,25.29,2029,0,0,0,0,0.0
6993,25.29,2030,0,0,0,0,0.0
3900,25.30,2005,9701,0,0,12548,0.0
3901,25.30,2006,15737,17219,0,12547,4820.0
3902,25.30,2007,14002,10825,0,12547,17224.0
3903,25.30,2008,17305,16931,0,10024,11429.0
3904,25.30,2009,10077,14761,0,10024,9250.0
3905,25.30,2010,6559,8785,0,6013,5315.0
3906,25.30,2011,6013,4770,0,6013,4770.0
3907,25.30,2012,6013,4319,0,6013,4319.0
3908,25.30,2013,4098,9744,0,5233,5517.0
3909,25.30,2014,10227,7571,0,4986,5631.0
3910,25.30,2015,3335,3551,0,3335,3553.0
3911,25.30,2016,3273,2713,0,3273,2713.0
3912,25.30,2017,3211,2353,0,3211,2353.0
3913,25.30,2018,3148,3096,0,3148,3096.0
3914,25.30,2019,3085,3643,0,3085,3643.0
3915,25.30,2020,3021,3383,0,3021,3383.0
3916,25.30,2021,0,4006,0,0,2732.0
3917,25.30,2022,0,0,0,0,0.0
3918,25.30,2023,0,0,0,0,0.0
3919,25.30,2024,0,0,0,0,0.0
3920,25.30,2025,0,0,0,0,0.0
3921,25.30,2026,0,0,0,0,0.0
3922,25.30,2027,0,0,0,0,0.0
3923,25.30,2028,0,0,0,0,0.0
3924,25.30,2029,0,0,0,0,0.0
3925,25.30,2030,0,0,0,0,0.0
1248,25.40,2005,103555,0,0,185248,0.0
1249,25.40,2006,273981,169544,0,185248,111658.0
1250,25.40,2007,196987,169661,0,185246,193717.0
1251,25.40,2008,169929,209801,0,184823,128057.0
1252,25.40,2009,197480,166047,0,175385,141047.0
1253,25.40,2010,219627,201388,0,172667,155394.0
1254,25.40,2011,173844,153193,0,172667,139156.0
1255,25.40,2012,215479,206990,0,157704,129274.0
1256,25.40,2013,103427,234834,0,93886,119306.0
1257,25.40,2014,132875,129257,0,84258,101562.0
1258,25.40,2015,111552,103549,0,85583,88734.0
1259,25.40,2016,76489,84577,0,83165,84577.0
1260,25.40,2017,98858,87065,0,82682,87065.0
1261,25.40,2018,110546,94288,0,80790,86318.0
1262,25.40,2019,44752,161479,0,78517,80008.0
1263,25.40,2020,118238,102591,0,63889,76488.0
1264,25.40,2021,16170,84284,0,4316,67980.0
1265,25.40,2022,0,0,0,3506,27933.0
1266,25.40,2023,0,0,0,2071,22047.0
1267,25.40,2024,0,0,0,2071,16681.0
1268,25.40,2025,0,0,0,2071,0.0
1269,25.40,2026,0,0,0,0,0.0
1270,25.40,2027,0,0,0,0,0.0
1271,25.40,2028,0,0,0,0,0.0
1272,25.40,2029,0,0,0,0,0.0
1273,25.40,2030,0,0,0,0,0.0
3536,25.50,2005,0,0,0,9242,0.0
3537,25.50,2006,18553,9242,0,9242,0.0
3538,25.50,2007,9242,4529,0,9242,9902.0
3539,25.50,2008,10596,9256,0,5298,3958.0
3540,25.50,2009,0,5298,0,0,3851.0
3541,25.50,2010,0,0,0,0,0.0
3542,25.50,2011,0,0,0,0,0.0
3543,25.50,2012,0,0,0,0,0.0
3544,25.50,2013,81468,0,0,427947,0.0
3545,25.50,2014,992665,643773,0,430828,565014.0
3546,25.50,2015,587427,618874,0,459660,592544.0
3547,25.50,2016,683297,647948,0,413425,610360.0
3548,25.50,2017,852859,641796,0,396581,572185.0
3549,25.50,2018,608431,595261,0,392770,561706.0
3550,25.50,2019,548550,598918,0,399082,552740.0
3551,25.50,2020,641940,623920,0,343239,535430.0
3552,25.50,2021,336953,592163,0,267230,463631.0
3553,25.50,2022,0,0,0,269295,442037.0
3554,25.50,2023,0,0,0,273094,418513.0
3555,25.50,2024,0,0,0,250630,383377.0
3556,25.50,2025,0,0,0,250630,0.0
3557,25.50,2026,0,0,0,0,0.0
3558,25.50,2027,0,0,0,0,0.0
3559,25.50,2028,0,0,0,0,0.0
3560,25.50,2029,0,0,0,0,0.0
3561,25.50,2030,0,0,0,0,0.0
3510,25.61,2005,0,0,0,0,0.0
3511,25.61,2006,0,0,0,0,0.0
3512,25.61,2007,0,0,0,0,0.0
3513,25.61,2008,81023,0,0,81023,0.0
3514,25.61,2009,81023,69336,0,81023,69336.0
3515,25.61,2010,81023,59034,0,81023,59034.0
3516,25.61,2011,268165,382864,0,218165,68182.0
3517,25.61,2012,137799,41009,0,35267,41009.0
3518,25.61,2013,67959,164749,0,159523,64432.0
3519,25.61,2014,313869,168415,0,157691,166645.0
3520,25.61,2015,236328,254860,0,152840,173699.0
3521,25.61,2016,235382,197316,0,148572,178162.0
3522,25.61,2017,185623,318522,0,151632,185649.0
3523,25.61,2018,218991,202115,0,156090,191243.0
3524,25.61,2019,227653,225144,0,151297,200361.0
3525,25.61,2020,262908,274535,0,146366,203230.0
3526,25.61,2021,211231,185657,0,140916,177433.0
3527,25.61,2022,0,0,0,137395,196642.0
3528,25.61,2023,0,0,0,140008,188143.0
3529,25.61,2024,0,0,0,140008,184108.0
3530,25.61,2025,0,0,0,140008,0.0
3531,25.61,2026,0,0,0,0,0.0
3532,25.61,2027,0,0,0,0,0.0
3533,25.61,2028,0,0,0,0,0.0
3534,25.61,2029,0,0,0,0,0.0
3535,25.61,2030,0,0,0,0,0.0
4940,25.62,2005,33688,0,0,58015,0.0
4941,25.62,2006,82342,68892,0,58015,48700.0
4942,25.62,2007,58015,34711,0,58015,39268.0
4943,25.62,2008,40724,42174,0,32970,27420.0
4944,25.62,2009,29025,25649,0,29025,22856.0
4945,25.62,2010,29025,21042,0,29025,21042.0
4946,25.62,2011,29025,18745,0,29025,18745.0
4947,25.62,2012,39025,26629,0,29025,16629.0
4948,25.62,2013,14462,63059,0,11408,15992.0
4949,25.62,2014,10210,13327,0,10210,13327.0
4950,25.62,2015,9043,12701,0,9043,12701.0
4951,25.62,2016,7912,8911,0,7912,8911.0
4952,25.62,2017,1704,4542,0,1704,4542.0
4953,25.62,2018,1439,4943,0,1439,4943.0
4954,25.62,2019,0,4854,0,2365,4854.0
4955,25.62,2020,4236,6550,0,1871,6550.0
4956,25.62,2021,7738,40725,0,0,4940.0
4957,25.62,2022,0,0,0,0,0.0
4958,25.62,2023,0,0,0,0,0.0
4959,25.62,2024,0,0,0,0,0.0
4960,25.62,2025,0,0,0,0,0.0
4961,25.62,2026,0,0,0,0,0.0
4962,25.62,2027,0,0,0,0,0.0
4963,25.62,2028,0,0,0,0,0.0
4964,25.62,2029,0,0,0,0,0.0
4965,25.62,2030,0,0,0,0,0.0
1664,25.73,2005,10193,0,0,23107,0.0
1665,25.73,2006,36641,19819,0,22578,13638.0
1666,25.73,2007,18769,24079,0,22048,22195.0
1667,25.73,2008,18831,26680,0,17709,13620.0
1668,25.73,2009,19820,18932,0,17709,11932.0
1669,25.73,2010,24709,25921,0,17709,10921.0
1670,25.73,2011,19209,16823,0,17709,10323.0
1671,25.73,2012,18009,15535,0,17709,9335.0
1672,25.73,2013,0,17134,0,8416,9489.0
1673,25.73,2014,16527,9126,0,8111,9126.0
1674,25.73,2015,7815,7953,0,7815,7953.0
1675,25.73,2016,7523,7337,0,7523,7337.0
1676,25.73,2017,7234,6972,0,7234,6972.0
1677,25.73,2018,6951,7363,0,6951,7363.0
1678,25.73,2019,6671,7677,0,6671,7677.0
1679,25.73,2020,6395,7555,0,6395,7555.0
1680,25.73,2021,4088,16829,0,0,7223.0
1681,25.73,2022,0,0,0,0,0.0
1682,25.73,2023,0,0,0,0,0.0
1683,25.73,2024,0,0,0,0,0.0
1684,25.73,2025,0,0,0,0,0.0
1685,25.73,2026,0,0,0,0,0.0
1686,25.73,2027,0,0,0,0,0.0
1687,25.73,2028,0,0,0,0,0.0
1688,25.73,2029,0,0,0,0,0.0
1689,25.73,2030,0,0,0,0,0.0
4342,25.91,2005,5373,0,0,5373,0.0
4343,25.91,2006,5373,1633,0,5373,0.0
4344,25.91,2007,5373,1500,0,5373,3133.0
4345,25.91,2008,3266,14619,0,1633,1259.0
4346,25.91,2009,0,1633,0,0,717.0
4347,25.91,2010,0,0,0,0,0.0
4348,25.91,2011,0,0,0,0,0.0
4349,25.91,2012,0,0,0,0,0.0
4350,25.91,2013,0,0,0,0,0.0
4351,25.91,2014,0,0,0,0,0.0
4352,25.91,2015,0,0,0,0,0.0
4353,25.91,2016,0,0,0,0,0.0
4354,25.91,2017,0,0,0,0,0.0
4355,25.91,2018,0,0,0,0,0.0
4356,25.91,2019,0,0,0,0,0.0
4357,25.91,2020,0,0,0,0,0.0
4358,25.91,2021,0,0,0,0,0.0
4359,25.91,2022,0,0,0,0,0.0
4360,25.91,2023,0,0,0,0,0.0
4361,25.91,2024,0,0,0,0,0.0
4362,25.91,2025,0,0,0,0,0.0
4363,25.91,2026,0,0,0,0,0.0
4364,25.91,2027,0,0,0,0,0.0
4365,25.91,2028,0,0,0,0,0.0
4366,25.91,2029,0,0,0,0,0.0
4367,25.91,2030,0,0,0,0,0.0
286,25.92,2005,0,0,0,8495,0.0
287,25.92,2006,20990,9754,0,8495,0.0
288,25.92,2007,10495,9656,0,8495,19410.0
289,25.92,2008,21736,22943,0,10868,11649.0
290,25.92,2009,10868,10342,0,10868,10342.0
291,25.92,2010,10868,10356,0,10868,10356.0
292,25.92,2011,10868,10760,0,10868,10760.0
293,25.92,2012,16302,11386,0,10868,11386.0
294,25.92,2013,18000,27930,0,14522,12272.0
295,25.92,2014,41549,36276,0,13027,25276.0
296,25.92,2015,24571,24257,0,11571,24257.0
297,25.92,2016,25160,25271,0,10160,25271.0
298,25.92,2017,30792,26600,0,8792,26600.0
299,25.92,2018,30466,27305,0,7466,27305.0
300,25.92,2019,25185,25242,0,6185,25242.0
301,25.92,2020,27951,28352,0,4951,28352.0
302,25.92,2021,36000,31443,0,7764,31443.0
303,25.92,2022,0,0,0,7921,32037.0
304,25.92,2023,0,0,0,7921,30026.0
305,25.92,2024,0,0,0,7921,28829.0
306,25.92,2025,0,0,0,7921,0.0
307,25.92,2026,0,0,0,0,0.0
308,25.92,2027,0,0,0,0,0.0
309,25.92,2028,0,0,0,0,0.0
310,25.92,2029,0,0,0,0,0.0
311,25.92,2030,0,0,0,0,0.0
7202,25.93,2005,0,0,0,14845,0.0
7203,25.93,2006,29690,13553,0,14845,0.0
7204,25.93,2007,14845,13351,0,14845,26904.0
7205,25.93,2008,28788,26917,0,14394,12523.0
7206,25.93,2009,14394,12716,0,14394,12716.0
7207,25.93,2010,14394,12671,0,14394,12671.0
7208,25.93,2011,14394,11747,0,14394,11747.0
7209,25.93,2012,14394,10260,0,14394,10260.0
7210,25.93,2013,0,24576,0,5987,9589.0
7211,25.93,2014,5987,20974,0,0,7225.0
7212,25.93,2015,0,0,0,0,0.0
7213,25.93,2016,0,0,0,0,0.0
7214,25.93,2017,0,0,0,0,0.0
7215,25.93,2018,0,0,0,0,0.0
7216,25.93,2019,0,0,0,0,0.0
7217,25.93,2020,0,0,0,0,0.0
7218,25.93,2021,0,0,0,0,0.0
7219,25.93,2022,0,0,0,0,0.0
7220,25.93,2023,0,0,0,0,0.0
7221,25.93,2024,0,0,0,0,0.0
7222,25.93,2025,0,0,0,0,0.0
7223,25.93,2026,0,0,0,0,0.0
7224,25.93,2027,0,0,0,0,0.0
7225,25.93,2028,0,0,0,0,0.0
7226,25.93,2029,0,0,0,0,0.0
7227,25.93,2030,0,0,0,0,0.0
1794,25.99,2005,13447,0,0,13447,0.0
1795,25.99,2006,13449,16334,0,13448,8680.0
1796,25.99,2007,23448,14632,0,13448,13755.0
1797,25.99,2008,15337,20986,0,46689,12394.0
1798,25.99,2009,25523,13845,0,51506,13845.0
1799,25.99,2010,104416,74657,0,45175,48063.0
1800,25.99,2011,61995,58741,0,45175,16921.0
1801,25.99,2012,46351,23409,0,46351,23409.0
1802,25.99,2013,0,97578,0,25453,16471.0
1803,25.99,2014,43718,24802,0,18904,12894.0
1804,25.99,2015,38247,22862,0,18280,13198.0
1805,25.99,2016,23831,44716,0,23831,22081.0
1806,25.99,2017,23380,22874,0,23380,22885.0
1807,25.99,2018,17472,12877,0,17261,12877.0
1808,25.99,2019,11649,16514,0,11363,12114.0
1809,25.99,2020,30325,11650,0,11130,11650.0
1810,25.99,2021,0,22776,0,7945,8576.0
1811,25.99,2022,0,0,0,7254,8893.0
1812,25.99,2023,0,0,0,5548,5401.0
1813,25.99,2024,0,0,0,70,618.0
1814,25.99,2025,0,0,0,70,0.0
1815,25.99,2026,0,0,0,0,0.0
1816,25.99,2027,0,0,0,0,0.0
1817,25.99,2028,0,0,0,0,0.0
1818,25.99,2029,0,0,0,0,0.0
1819,25.99,2030,0,0,0,0,0.0
